t,dy_left,dy_down,dy_up,dy_right,action
51.114,440,45,130,130,0
51.143,435,40,125,125,0
51.159,430,35,120,120,0
51.19,425,30,115,115,0
51.218,420,25,110,110,0
51.234,415,20,105,105,0
51.263,410,15,100,100,0
51.292,405,10,95,95,0
51.31,400,320,90,90,0
51.341,395,315,85,85,0
51.37,390,310,80,80,0
51.386,385,305,75,75,0
51.413,380,300,70,70,0
51.442,375,295,65,65,0
51.46,370,290,60,60,0
51.488,365,285,55,55,0
51.515,360,280,50,50,0
51.534,355,275,45,45,0
51.563,350,270,40,40,0
51.591,345,265,35,35,0
51.61,340,260,30,30,0
51.638,335,255,25,25,0
51.664,330,250,20,20,0
51.683,325,245,15,15,0
51.714,320,240,10,10,0
51.742,315,235,165,635,0
51.762,310,230,160,630,0
51.789,305,225,155,625,0
51.807,300,220,150,620,0
51.834,295,215,145,615,0
51.865,290,210,140,610,0
51.88,285,205,135,605,0
51.911,280,200,130,600,0
51.939,275,195,125,595,0
51.961,270,190,120,590,0
51.989,265,185,115,585,0
52.017,260,180,110,580,0
52.033,255,175,105,575,0
52.064,250,170,100,570,0
52.092,245,165,95,565,0
52.11,240,160,90,560,0
52.141,235,155,85,555,0
52.167,230,150,80,550,0
52.186,225,145,75,545,0
52.216,220,140,70,540,0
52.243,215,135,65,535,0
52.261,210,130,60,530,0
52.288,205,125,55,525,0
52.315,200,120,50,520,0
52.333,195,115,45,515,0
52.363,190,110,40,510,0
52.389,185,105,35,505,0
52.408,180,100,30,500,0
52.436,175,95,25,495,0
52.454,170,90,20,490,0
52.483,165,85,15,485,0
52.51,160,80,10,480,0
52.528,155,75,155,475,0
52.554,150,70,150,470,0
52.584,145,65,145,465,0
52.61,140,60,140,460,0
52.629,135,55,135,455,0
52.657,130,50,130,450,0
52.674,125,45,125,445,0
52.703,120,40,120,440,0
52.737,115,35,115,435,0
52.754,110,30,110,430,0
52.783,105,25,105,425,0
52.813,100,20,100,420,0
52.83,95,15,95,415,0
52.858,90,10,90,410,0
52.886,85,315,85,405,0
52.903,80,310,80,400,0
52.932,75,305,75,395,0
52.96,70,300,70,390,0
52.976,65,295,65,385,0
53.005,60,290,60,380,0
53.033,55,285,55,375,0
53.05,50,280,50,370,0
53.078,45,275,45,365,0
53.105,40,270,40,360,0
53.124,35,265,35,355,0
53.153,30,260,30,350,0
53.181,25,255,25,345,0
53.199,20,250,20,340,0
53.228,15,245,15,335,0
53.247,10,240,10,330,0
53.279,405,235,160,325,0
53.307,400,230,155,320,0
53.333,395,225,150,315,0
53.352,390,220,145,310,0
53.383,385,215,140,305,0
53.399,380,210,135,300,0
53.427,375,205,130,295,0
53.457,370,200,125,290,0
53.472,365,195,120,285,0
53.501,360,190,115,280,0
53.529,355,185,110,275,0
53.548,350,180,105,270,0
53.576,345,175,100,265,0
53.606,340,170,95,260,0
53.622,335,165,90,255,0
53.652,330,160,85,250,0
53.679,325,155,80,245,0
53.7,320,150,75,240,0
53.729,315,145,70,235,0
53.757,310,140,65,230,0
53.779,305,135,60,225,0
53.807,300,130,55,220,0
53.825,295,125,50,215,0
53.853,290,120,45,210,0
53.883,285,115,40,205,0
53.899,280,110,35,200,0
53.929,275,105,30,195,0
53.958,270,100,25,190,0
53.974,265,95,20,185,0
54.003,260,90,15,180,0
54.031,255,85,10,175,0
54.048,250,80,9999.0,170,0
54.075,245,75,9999.0,165,0
54.105,240,70,9999.0,160,0
54.122,235,65,9999.0,155,0
54.151,230,60,9999.0,150,0
54.181,225,55,9999.0,145,0
54.202,220,50,9999.0,140,0
54.232,215,45,9999.0,135,0
54.261,210,40,9999.0,130,0
54.281,205,35,9999.0,125,0
54.309,200,30,9999.0,120,0
54.337,195,25,9999.0,115,0
54.357,190,20,9999.0,110,0
54.387,185,15,9999.0,105,0
54.405,180,10,9999.0,100,0
54.433,175,410,9999.0,95,0
54.459,170,405,9999.0,90,0
54.479,165,400,9999.0,85,0
54.506,160,395,9999.0,80,0
54.537,155,390,9999.0,75,0
54.553,150,385,9999.0,70,0
54.583,145,380,9999.0,65,0
54.611,140,375,9999.0,60,0
54.629,135,370,9999.0,55,0
54.658,130,365,9999.0,50,0
54.687,125,360,665,45,0
54.705,120,355,660,40,0
54.733,115,350,655,35,0
54.763,110,345,650,30,0
54.78,105,340,645,25,0
54.809,100,335,640,20,0
54.838,95,330,635,15,0
54.855,90,325,630,10,0
54.884,85,320,625,240,0
54.911,80,315,620,235,0
54.931,75,310,615,230,0
54.962,70,305,610,225,0
54.988,65,300,605,220,0
55.006,60,295,600,215,0
55.035,55,290,595,210,0
55.061,50,285,590,205,0
55.082,45,280,585,200,0
55.112,40,275,580,195,0
55.129,35,270,575,190,0
55.156,30,265,570,185,0
55.187,25,260,565,180,0
55.202,20,255,560,175,0
55.232,15,250,555,170,0
55.258,10,245,550,165,0
55.278,90,240,545,160,0
55.307,85,235,540,155,0
55.336,80,230,535,150,0
55.353,75,225,530,145,0
55.382,70,220,525,140,0
55.41,65,215,520,135,0
55.429,60,210,515,130,0
55.457,55,205,510,125,0
55.485,50,200,505,120,0
55.502,45,195,500,115,0
55.534,40,190,495,110,0
55.561,35,185,490,105,0
55.579,30,180,485,100,0
55.608,25,175,480,95,0
55.627,20,170,475,90,0
55.654,15,165,470,85,0
55.684,10,160,465,80,0
55.712,300,155,460,75,0
55.731,295,150,455,70,0
55.759,290,145,450,65,0
55.777,285,140,445,60,0
55.805,280,135,440,55,0
55.834,275,130,435,50,0
55.85,270,125,430,45,0
55.88,265,120,425,40,0
55.909,260,115,420,35,0
55.927,255,110,415,30,0
55.957,250,105,410,25,0
55.986,245,100,405,20,0
56.002,240,95,400,15,0
56.031,235,90,395,10,0
56.06,230,85,390,165,0
56.078,225,80,385,160,0
56.106,220,75,380,155,0
56.133,215,70,375,150,0
56.15,210,65,370,145,0
56.179,205,60,365,140,0
56.207,200,55,360,135,0
56.225,195,50,355,130,0
56.255,190,45,350,125,0
56.281,185,40,345,120,0
56.301,180,35,340,115,0
56.329,175,30,335,110,0
56.357,170,25,330,105,0
56.374,165,20,325,100,0
56.405,160,15,320,95,0
56.431,155,10,315,90,0
56.45,150,310,310,85,0
56.477,145,305,305,80,0
56.497,140,300,300,75,0
56.524,135,295,295,70,0
56.554,130,290,290,65,0
56.57,125,285,285,60,0
56.599,120,280,280,55,0
56.626,115,275,275,50,0
56.642,110,270,270,45,0
56.672,105,265,265,40,0
56.699,100,260,260,35,0
56.724,95,255,255,30,0
56.766,90,250,250,25,0
56.79,85,245,245,20,0
56.824,80,240,240,15,0
56.857,75,235,235,10,0
56.885,70,230,230,150,0
56.921,65,225,225,145,0
56.951,60,220,220,140,0
56.989,55,215,215,135,0
57.017,50,210,210,130,0
57.052,45,205,205,125,0
57.076,40,200,200,120,0
57.107,35,195,195,115,0
57.138,30,190,190,110,0
57.164,25,185,185,105,0
57.199,20,180,180,100,0
57.226,15,175,175,95,0
57.262,10,170,170,90,0
57.284,85,165,165,85,0
57.319,80,160,160,80,0
57.352,75,155,155,75,0
57.377,70,150,150,70,0
57.412,65,145,145,65,0
57.436,60,140,140,60,0
57.471,55,135,135,55,0
57.509,50,130,130,50,0
57.533,45,125,125,45,0
57.569,40,120,120,40,0
57.592,35,115,115,35,0
57.627,30,110,110,30,0
57.65,25,105,105,25,0
57.69,20,100,100,20,0
57.728,15,95,95,15,0
57.753,10,90,90,10,0
57.787,210,85,85,210,0
57.814,205,80,80,205,0
57.848,200,75,75,200,0
57.867,195,70,70,195,0
57.896,190,65,65,190,0
57.926,185,60,60,185,0
57.941,180,55,55,180,0
57.984,175,50,50,175,0
58.004,170,45,45,170,0
58.033,165,40,40,165,0
58.065,160,35,35,160,0
58.091,155,30,30,155,0
58.111,150,25,25,150,0
58.14,145,20,20,145,0
58.158,140,15,15,140,0
58.189,135,10,10,135,0
58.219,130,235,585,130,0
58.238,125,230,580,125,0
58.267,120,225,575,120,0
58.296,115,220,570,115,0
58.317,110,215,565,110,0
58.348,105,210,560,105,0
58.367,100,205,555,100,0
58.396,95,200,550,95,0
58.426,90,195,545,90,0
58.445,85,190,540,85,0
58.474,80,185,535,80,0
58.507,75,180,530,75,0
58.534,70,175,525,70,0
58.58,65,170,520,65,0
58.603,60,165,515,60,0
58.632,55,160,510,55,0
58.656,50,155,505,50,0
58.673,45,150,500,45,0
58.701,40,145,495,40,0
58.728,35,140,490,35,0
58.741,30,135,485,30,0
58.768,25,130,480,25,0
58.801,20,125,475,20,0
58.819,15,120,470,15,0
58.845,10,115,465,10,0
58.872,185,110,460,560,0
58.887,180,105,455,555,0
58.914,175,100,450,550,0
58.941,170,95,445,545,0
58.958,165,90,440,540,0
58.984,160,85,435,535,0
59.011,155,80,430,530,0
59.028,150,75,425,525,0
59.055,145,70,420,520,0
59.085,140,65,415,515,0
59.1,135,60,410,510,0
59.128,130,55,405,505,0
59.154,125,50,400,500,0
59.17,120,45,395,495,0
59.197,115,40,390,490,0
59.224,110,35,385,485,0
59.239,105,30,380,480,0
59.264,100,25,375,475,0
59.295,95,20,370,470,0
59.309,90,15,365,465,0
59.339,85,10,360,460,0
59.366,80,175,355,455,0
59.38,75,170,350,450,0
59.409,70,165,345,445,0
59.436,65,160,340,440,0
59.462,60,155,335,435,0
59.478,55,150,330,430,0
59.51,50,145,325,425,0
59.528,45,140,320,420,0
59.554,40,135,315,415,0
59.582,35,130,310,410,0
59.597,30,125,305,405,0
59.623,25,120,300,400,0
59.653,20,115,295,395,0
59.667,15,110,290,390,0
59.693,10,105,285,385,0
59.722,150,100,280,380,0
59.749,145,95,275,375,0
59.763,140,90,270,370,0
59.792,135,85,265,365,0
59.817,130,80,260,360,0
59.836,125,75,255,355,0
59.864,120,70,250,350,0
59.887,115,65,245,345,0
59.903,110,60,240,340,0
59.933,105,55,235,335,0
59.959,100,50,230,330,0
59.975,95,45,225,325,0
60.003,90,40,220,320,0
60.026,85,35,215,315,0
60.045,80,30,210,310,0
60.073,75,25,205,305,0
60.099,70,20,200,300,0
60.111,65,15,195,295,0
60.14,60,10,190,290,0
60.166,55,125,185,285,0
60.181,50,120,180,280,0
60.207,45,115,175,275,0
60.234,40,110,170,270,0
60.25,35,105,165,265,0
60.276,30,100,160,260,0
60.303,25,95,155,255,0
60.318,20,90,150,250,0
60.345,15,85,145,245,0
60.374,10,80,140,240,0
60.388,235,75,135,235,0
60.416,230,70,130,230,0
60.444,225,65,125,225,0
60.468,220,60,120,220,0
60.486,215,55,115,215,0
60.515,210,50,110,210,0
60.538,205,45,105,205,0
60.555,200,40,100,200,0
60.583,195,35,95,195,0
60.608,190,30,90,190,0
60.628,185,25,85,185,0
60.654,180,20,80,180,0
60.679,175,15,75,175,0
60.695,170,10,70,170,0
60.725,165,70,65,165,0
60.751,160,65,60,160,0
60.771,155,60,55,155,0
60.797,150,55,50,150,0
60.827,145,50,45,145,0
60.845,140,45,40,140,0
60.874,135,40,35,135,0
60.9,130,35,30,130,0
60.921,125,30,25,125,0
60.948,120,25,20,120,0
60.965,115,20,15,115,0
60.992,110,15,10,110,0
61.018,105,10,650,105,0
61.034,100,205,645,100,0
61.06,95,200,640,95,0
61.088,90,195,635,90,0
61.115,85,190,630,85,0
61.132,80,185,625,80,0
61.158,75,180,620,75,0
61.184,70,175,615,70,0
61.201,65,170,610,65,0
61.226,60,165,605,60,0
61.252,55,160,600,55,0
61.269,50,155,595,50,0
61.297,45,150,590,45,0
61.323,40,145,585,40,0
61.341,35,140,580,35,0
61.365,30,135,575,30,0
61.393,25,130,570,25,0
61.41,20,125,565,20,0
61.436,15,120,560,15,0
61.465,10,115,555,10,0
61.48,550,110,550,210,0
61.506,545,105,545,205,0
61.535,540,100,540,200,0
61.551,535,95,535,195,0
61.58,530,90,530,190,0
61.606,525,85,525,185,0
61.621,520,80,520,180,0
61.647,515,75,515,175,0
61.674,510,70,510,170,0
61.688,505,65,505,165,0
61.714,500,60,500,160,0
61.742,495,55,495,155,0
61.757,490,50,490,150,0
61.782,485,45,485,145,0
61.809,480,40,480,140,0
61.835,475,35,475,135,0
61.851,470,30,470,130,0
61.876,465,25,465,125,0
61.902,460,20,460,120,0
61.92,455,15,455,115,0
61.945,450,10,450,110,0
61.975,445,190,445,105,0
61.993,440,185,440,100,0
62.021,435,180,435,95,0
62.046,430,175,430,90,0
62.063,425,170,425,85,0
62.091,420,165,420,80,0
62.114,415,160,415,75,0
62.13,410,155,410,70,0
62.157,405,150,405,65,0
62.187,400,145,400,60,0
62.2,395,140,395,55,0
62.226,390,135,390,50,0
62.255,385,130,385,45,0
62.27,380,125,380,40,0
62.3,375,120,375,35,0
62.326,370,115,370,30,0
62.339,365,110,365,25,0
62.368,360,105,360,20,0
62.395,355,100,355,15,0
62.41,350,95,350,10,0
62.436,345,90,345,175,0
62.464,340,85,340,170,0
62.489,335,80,335,165,0
62.506,330,75,330,160,0
62.534,325,70,325,155,0
62.559,320,65,320,150,0
62.575,315,60,315,145,0
62.603,310,55,310,140,0
62.629,305,50,305,135,0
62.647,300,45,300,130,0
62.673,295,40,295,125,0
62.698,290,35,290,120,0
62.715,285,30,285,115,0
62.744,280,25,280,110,0
62.766,275,20,275,105,0
62.784,270,15,270,100,0
62.811,265,10,265,95,0
62.839,260,170,260,90,0
62.854,255,165,255,85,0
62.882,250,160,250,80,0
62.909,245,155,245,75,0
62.924,240,150,240,70,0
62.953,235,145,235,65,0
62.979,230,140,230,60,0
62.996,225,135,225,55,0
63.022,220,130,220,50,0
63.049,215,125,215,45,0
63.063,210,120,210,40,0
63.091,205,115,205,35,0
63.117,200,110,200,30,0
63.133,195,105,195,25,0
63.162,190,100,190,20,0
63.187,185,95,185,15,0
63.205,180,90,180,10,0
63.23,175,85,175,500,0
63.257,170,80,170,495,0
63.282,165,75,165,490,0
63.3,160,70,160,485,0
63.333,155,65,155,480,0
63.347,150,60,150,475,0
63.374,145,55,145,470,0
63.4,140,50,140,465,0
63.416,135,45,135,460,0
63.441,130,40,130,455,0
63.467,125,35,125,450,0
63.485,120,30,120,445,0
63.511,115,25,115,440,0
63.536,110,20,110,435,0
63.564,105,15,105,430,0
63.583,100,10,100,425,0
63.609,95,320,95,420,0
63.635,90,315,90,415,0
63.651,85,310,85,410,0
63.676,80,305,80,405,0
63.705,75,300,75,400,0
63.722,70,295,70,395,0
63.753,65,290,65,390,0
63.779,60,285,60,385,0
63.799,55,280,55,380,0
63.827,50,275,50,375,0
63.855,45,270,45,370,0
63.872,40,265,40,365,0
63.902,35,260,35,360,0
63.928,30,255,30,355,0
63.947,25,250,25,350,0
63.975,20,245,20,345,0
64.0,15,240,15,340,0
64.019,10,235,10,335,0
64.044,660,230,155,330,0
64.07,655,225,150,325,0
64.087,650,220,145,320,0
64.114,645,215,140,315,0
64.137,640,210,135,310,0
64.154,635,205,130,305,0
64.182,630,200,125,300,0
64.209,625,195,120,295,0
64.222,620,190,115,290,0
64.25,615,185,110,285,0
64.277,610,180,105,280,0
64.294,605,175,100,275,0
64.324,600,170,95,270,0
64.349,595,165,90,265,0
64.366,590,160,85,260,0
64.393,585,155,80,255,0
64.42,580,150,75,250,0
64.437,575,145,70,245,0
64.463,570,140,65,240,0
64.488,565,135,60,235,0
64.503,560,130,55,230,0
64.531,555,125,50,225,0
64.557,550,120,45,220,0
64.582,545,115,40,215,0
64.599,540,110,35,210,0
64.625,535,105,30,205,0
64.65,530,100,25,200,0
64.667,525,95,20,195,0
64.694,520,90,15,190,0
64.72,515,85,10,185,0
64.738,510,80,180,180,0
64.766,505,75,175,175,0
64.791,500,70,170,170,0
64.809,495,65,165,165,0
64.836,490,60,160,160,0
64.863,485,55,155,155,0
64.88,480,50,150,150,0
64.906,475,45,145,145,0
64.933,470,40,140,140,0
64.95,465,35,135,135,0
64.976,460,30,130,130,0
65.002,455,25,125,125,0
65.019,450,20,120,120,0
65.046,445,15,115,115,0
65.073,440,10,110,110,0
65.089,435,345,105,105,0
65.114,430,340,100,100,0
65.141,425,335,95,95,0
65.159,420,330,90,90,0
65.185,415,325,85,85,0
65.21,410,320,80,80,0
65.227,405,315,75,75,0
65.255,400,310,70,70,0
65.282,395,305,65,65,0
65.298,390,300,60,60,0
65.324,385,295,55,55,0
65.353,380,290,50,50,0
65.368,375,285,45,45,0
65.395,370,280,40,40,0
65.423,365,275,35,35,0
65.439,360,270,30,30,0
65.464,355,265,25,25,0
65.492,350,260,20,20,0
65.506,345,255,15,15,0
65.532,340,250,10,10,0
65.558,335,245,160,415,0
65.585,330,240,155,410,0
65.602,325,235,150,405,0
65.634,320,230,145,400,0
65.66,315,225,140,395,0
65.678,310,220,135,390,0
65.705,305,215,130,385,0
65.729,300,210,125,380,0
65.745,295,205,120,375,0
65.773,290,200,115,370,0
65.798,285,195,110,365,0
65.814,280,190,105,360,0
65.842,275,185,100,355,0
65.867,270,180,95,350,0
65.884,265,175,90,345,0
65.912,260,170,85,340,0
65.939,255,165,80,335,0
65.957,250,160,75,330,0
65.983,245,155,70,325,0
66.009,240,150,65,320,0
66.025,235,145,60,315,0
66.053,230,140,55,310,0
66.079,225,135,50,305,0
66.092,220,130,45,300,0
66.121,215,125,40,295,0
66.148,210,120,35,290,0
66.162,205,115,30,285,0
66.19,200,110,25,280,0
66.216,195,105,20,275,0
66.241,190,100,15,270,0
66.26,185,95,10,265,0
66.286,180,90,9999.0,260,0
66.309,175,85,9999.0,255,0
66.328,170,80,9999.0,250,0
66.354,165,75,9999.0,245,0
66.38,160,70,9999.0,240,0
66.398,155,65,9999.0,235,0
66.424,150,60,9999.0,230,0
66.449,145,55,9999.0,225,0
66.467,140,50,9999.0,220,0
66.495,135,45,9999.0,215,0
66.519,130,40,9999.0,210,0
66.537,125,35,9999.0,205,0
66.564,120,30,9999.0,200,0
66.591,115,25,9999.0,195,0
66.608,110,20,9999.0,190,0
66.635,105,15,9999.0,185,0
66.661,100,10,9999.0,180,0
66.679,95,430,9999.0,175,0
66.706,90,425,9999.0,170,0
66.735,85,420,9999.0,165,0
66.752,80,415,9999.0,160,0
66.781,75,410,9999.0,155,0
66.808,70,405,9999.0,150,0
66.826,65,400,9999.0,145,0
66.855,60,395,9999.0,140,0
66.88,55,390,9999.0,135,0
66.9,50,385,9999.0,130,0
66.932,45,380,9999.0,125,0
66.957,40,375,9999.0,120,0
66.977,35,370,9999.0,115,0
67.005,30,365,9999.0,110,0
67.029,25,360,9999.0,105,0
67.045,20,355,9999.0,100,0
67.071,15,350,9999.0,95,0
67.097,10,345,665,90,0
67.114,255,340,660,85,0
67.143,250,335,655,80,0
67.168,245,330,650,75,0
67.183,240,325,645,70,0
67.211,235,320,640,65,0
67.233,230,315,635,60,0
67.25,225,310,630,55,0
67.277,220,305,625,50,0
67.306,215,300,620,45,0
67.32,210,295,615,40,0
67.346,205,290,610,35,0
67.374,200,285,605,30,0
67.39,195,280,600,25,0
67.416,190,275,595,20,0
67.444,185,270,590,15,0
67.457,180,265,585,10,0
67.484,175,260,580,90,0
67.51,170,255,575,85,0
67.525,165,250,570,80,0
67.55,160,245,565,75,0
67.578,155,240,560,70,0
67.604,150,235,555,65,0
67.619,145,230,550,60,0
67.645,140,225,545,55,0
67.673,135,220,540,50,0
67.691,130,215,535,45,0
67.717,125,210,530,40,0
67.743,120,205,525,35,0
67.759,115,200,520,30,0
67.785,110,195,515,25,0
67.812,105,190,510,20,0
67.828,100,185,505,15,0
67.854,95,180,500,10,0
67.88,90,175,495,335,0
67.898,85,170,490,330,0
67.924,80,165,485,325,0
67.948,75,160,480,320,0
67.967,70,155,475,315,0
67.993,65,150,470,310,0
68.019,60,145,465,305,0
68.034,55,140,460,300,0
68.06,50,135,455,295,0
68.086,45,130,450,290,0
68.112,40,125,445,285,0
68.13,35,120,440,280,0
68.155,30,115,435,275,0
68.18,25,110,430,270,0
68.198,20,105,425,265,0
68.225,15,100,420,260,0
68.25,10,95,415,255,0
68.267,175,90,410,250,0
68.294,170,85,405,245,0
68.32,165,80,400,240,0
68.337,160,75,395,235,0
68.363,155,70,390,230,0
68.388,150,65,385,225,0
68.404,145,60,380,220,0
68.432,140,55,375,215,0
68.458,135,50,370,210,0
68.473,130,45,365,205,0
68.501,125,40,360,200,0
68.53,120,35,355,195,0
68.546,115,30,350,190,0
68.572,110,25,345,185,0
68.598,105,20,340,180,0
68.615,100,15,335,175,0
68.642,95,10,330,170,0
68.668,90,9999.0,325,165,0
68.685,85,9999.0,320,160,0
68.713,80,9999.0,315,155,0
68.74,75,9999.0,310,150,0
68.755,70,9999.0,305,145,0
68.782,65,9999.0,300,140,0
68.809,60,9999.0,295,135,0
68.826,55,9999.0,290,130,0
68.853,50,9999.0,285,125,0
68.878,45,9999.0,280,120,0
68.895,40,9999.0,275,115,0
68.923,35,9999.0,270,110,0
68.95,30,9999.0,265,105,0
68.976,25,9999.0,260,100,0
68.992,20,665,255,95,0
69.018,15,660,250,90,0
69.045,10,655,245,85,0
69.063,160,650,240,80,0
69.091,155,645,235,75,0
69.116,150,640,230,70,0
69.132,145,635,225,65,0
69.161,140,630,220,60,0
69.187,135,625,215,55,0
69.203,130,620,210,50,0
69.231,125,615,205,45,0
69.257,120,610,200,40,0
69.274,115,605,195,35,0
69.3,110,600,190,30,0
69.328,105,595,185,25,0
69.342,100,590,180,20,0
69.369,95,585,175,15,0
69.396,90,580,170,10,0
69.411,85,575,165,85,0
69.44,80,570,160,80,0
69.466,75,565,155,75,0
69.48,70,560,150,70,0
69.505,65,555,145,65,0
69.534,60,550,140,60,0
69.549,55,545,135,55,0
69.574,50,540,130,50,0
69.602,45,535,125,45,0
69.617,40,530,120,40,0
69.643,35,525,115,35,0
69.668,30,520,110,30,0
69.697,25,515,105,25,0
69.714,20,510,100,20,0
69.745,15,505,95,15,0
69.77,10,500,90,10,0
69.79,410,495,85,160,0
69.818,405,490,80,155,0
69.835,400,485,75,150,0
69.865,395,480,70,145,0
69.895,390,475,65,140,0
69.911,385,470,60,135,0
69.941,380,465,55,130,0
69.973,375,460,50,125,0
69.989,370,455,45,120,0
70.017,365,450,40,115,0
70.046,360,445,35,110,0
70.064,355,440,30,105,0
70.094,350,435,25,100,0
70.122,345,430,20,95,0
70.141,340,425,15,90,0
70.171,335,420,10,85,0
70.199,330,415,170,80,0
70.22,325,410,165,75,0
70.248,320,405,160,70,0
70.267,315,400,155,65,0
70.295,310,395,150,60,0
70.326,305,390,145,55,0
70.345,300,385,140,50,0
70.373,295,380,135,45,0
70.401,290,375,130,40,0
70.42,285,370,125,35,0
70.447,280,365,120,30,0
70.477,275,360,115,25,0
70.495,270,355,110,20,0
70.525,265,350,105,15,0
70.554,260,345,100,10,0
70.572,255,340,95,175,0
70.604,250,335,90,170,0
70.631,245,330,85,165,0
70.652,240,325,80,160,0
70.683,235,320,75,155,0
70.711,230,315,70,150,0
70.731,225,310,65,145,0
70.761,220,305,60,140,0
70.778,215,300,55,135,0
70.806,210,295,50,130,0
70.838,205,290,45,125,0
70.857,200,285,40,120,0
70.885,195,280,35,115,0
70.914,190,275,30,110,0
70.934,185,270,25,105,0
70.965,180,265,20,100,0
70.991,175,260,15,95,0
71.012,170,255,10,90,0
71.041,165,250,505,85,0
71.069,160,245,500,80,0
71.088,155,240,495,75,0
71.118,150,235,490,70,0
71.138,145,230,485,65,0
